code_commune_INSEE,nom_commune_postal,code_postal,libelle_acheminement,ligne_5,latitude,longitude,code_commune,article,nom_commune,nom_commune_complet,code_departement,nom_departement,code_region,nom_region
64077,AUGA,64450,AUGA,,43.4773069345,-0.378698295047,77,,Auga,Auga,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64078,AURIAC,64450,AURIAC,,43.4534554702,-0.319474009911,78,,Auriac,Auriac,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64079,AURIONS IDERNES,64350,AURIONS IDERNES,,43.53116782,-0.130770309579,79,,Aurions-Idernes,Aurions-Idernes,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64080,AUSSEVIELLE,64230,AUSSEVIELLE,,43.3584012455,-0.479170118376,80,,Aussevielle,Aussevielle,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64081,AUSSURUCQ,64130,AUSSURUCQ,,43.1289596051,-0.978843273973,81,,Aussurucq,Aussurucq,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64082,AUTERRIVE,64270,AUTERRIVE,,43.4655237651,-1.00925153647,82,,Auterrive,Auterrive,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64083,AUTEVIELLE ST MARTIN BIDEREN,64390,AUTEVIELLE ST MARTIN BIDEREN,,43.3956392905,-0.977749738282,83,,Autevielle-Saint-Martin-Bideren,Autevielle-Saint-Martin-Bideren,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64084,AYDIE,64330,AYDIE,,43.5707613227,-0.113447741678,84,,Aydie,Aydie,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64085,AYDIUS,64490,AYDIUS,,42.9988475331,-0.519267160267,85,,Aydius,Aydius,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64086,AYHERRE,64240,AYHERRE,,43.3787620748,-1.245267479,86,,Ayherre,Ayherre,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64087,BAIGTS DE BEARN,64300,BAIGTS DE BEARN,,43.5246551723,-0.845538853902,87,,Baigts-de-Béarn,Baigts-de-Béarn,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64088,BALANSUN,64300,BALANSUN,,43.4912109435,-0.693259422836,88,,Balansun,Balansun,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64089,BALEIX,64460,BALEIX,,43.3760240874,-0.136041304972,89,,Baleix,Baleix,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64090,BALIRACQ MAUMUSSON,64330,BALIRACQ MAUMUSSON,,43.5412822794,-0.2496409379,90,,Baliracq-Maumusson,Baliracq-Maumusson,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64091,BALIROS,64510,BALIROS,,43.2285177341,-0.308318533909,91,,Baliros,Baliros,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64092,BANCA,64430,BANCA,,43.1001307168,-1.37160784191,92,,Banca,Banca,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64093,BARCUS,64130,BARCUS,,43.1772515324,-0.794679831418,93,,Barcus,Barcus,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64094,BARDOS,64520,BARDOS,,43.4681224323,-1.22301840969,94,,Bardos,Bardos,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64095,BARINQUE,64160,BARINQUE,,43.4040350013,-0.269781784045,95,,Barinque,Barinque,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64096,BARRAUTE CAMU,64390,BARRAUTE CAMU,,43.3831583364,-0.900945944724,96,,Barraute-Camu,Barraute-Camu,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64097,BARZUN,64530,BARZUN,,43.2154362655,-0.134118816539,97,,Barzun,Barzun,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64098,BASSILLON VAUZE,64350,BASSILLON VAUZE,,43.4526790153,-0.07621462231,98,,Bassillon-Vauzé,Bassillon-Vauzé,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64099,BASTANES,64190,BASTANES,,43.3528261826,-0.752484725384,99,,Bastanès,Bastanès,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64100,BASSUSSARRY,64200,BASSUSSARRY,,43.4445312416,-1.49649880002,100,,Bassussarry,Bassussarry,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64101,BAUDREIX,64800,BAUDREIX,,43.2056641864,-0.258861524454,101,,Baudreix,Baudreix,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64102,BAYONNE,64100,BAYONNE,,43.4922254016,-1.46607674358,102,,Bayonne,Bayonne,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64103,BEDEILLE,64460,BEDEILLE,,43.3464176542,-0.0975638445243,103,,Bédeille,Bédeille,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64104,BEDOUS,64490,BEDOUS,,43.0056214728,-0.588165067203,104,,Bedous,Bedous,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64105,BEGUIOS,64120,BEGUIOS,,43.3510821409,-1.09745249473,105,,Béguios,Béguios,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64106,BEHASQUE LAPISTE,64120,BEHASQUE LAPISTE,,43.3188892342,-1.00802745389,106,,Béhasque-Lapiste,Béhasque-Lapiste,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64107,BEHORLEGUY,64220,BEHORLEGUY,,43.1201655995,-1.08535669994,107,,Béhorléguy,Béhorléguy,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64108,BELLOCQ,64270,BELLOCQ,,43.5092272402,-0.921264118611,108,,Bellocq,Bellocq,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64109,BENEJACQ,64800,BENEJACQ,,43.1946371974,-0.190128875721,109,,Bénéjacq,Bénéjacq,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64110,BEOST,64440,BEOST,,42.9800031396,-0.329944029272,110,,Béost,Béost,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64111,BENTAYOU SEREE,64460,BENTAYOU SEREE,,43.3955911569,-0.0624344594456,111,,Bentayou-Sérée,Bentayou-Sérée,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64112,BERENX,64300,BERENX,,43.4932804178,-0.867524783512,112,,Bérenx,Bérenx,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64113,BERGOUEY VIELLENAVE,64270,BERGOUEY VIELLENAVE,,43.4248305248,-1.06247099125,113,,Bergouey-Viellenave,Bergouey-Viellenave,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64113,BERGOUEY VIELLENAVE,64270,BERGOUEY VIELLENAVE,VIELLENAVE SUR BIDOUZE,43.4248305248,-1.06247099125,113,,Bergouey-Viellenave,Bergouey-Viellenave,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64114,BERNADETS,64160,BERNADETS,,43.3767881583,-0.282433844807,114,,Bernadets,Bernadets,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64115,BERROGAIN LARUNS,64130,BERROGAIN LARUNS,,43.2501740565,-0.862735447746,115,,Berrogain-Laruns,Berrogain-Laruns,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64116,BESCAT,64260,BESCAT,,43.129651934,-0.423887128976,116,,Bescat,Bescat,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64117,BESINGRAND,64150,BESINGRAND,,43.3742085086,-0.568868568942,117,,Bésingrand,Bésingrand,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64118,BETRACQ,64350,BETRACQ,,43.5180487775,-0.0544692925119,118,,Bétracq,Bétracq,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64119,BEUSTE,64800,BEUSTE,,43.2218627813,-0.22938631115,119,,Beuste,Beuste,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64120,BEYRIE SUR JOYEUSE,64120,BEYRIE SUR JOYEUSE,,43.3108779849,-1.09656956349,120,,Beyrie-sur-Joyeuse,Beyrie-sur-Joyeuse,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64121,BEYRIE EN BEARN,64230,BEYRIE EN BEARN,,43.3720098717,-0.465298241664,121,,Beyrie-en-Béarn,Beyrie-en-Béarn,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64122,BIARRITZ,64200,BIARRITZ,,43.4695847227,-1.55309857519,122,,Biarritz,Biarritz,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64123,BIDACHE,64520,BIDACHE,,43.4637748051,-1.14534438631,123,,Bidache,Bidache,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64124,BIDARRAY,64780,BIDARRAY,,43.2723557234,-1.35385755497,124,,Bidarray,Bidarray,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64125,BIDART,64210,BIDART,,43.4380521764,-1.58002714725,125,,Bidart,Bidart,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64126,BIDOS,64400,BIDOS,,43.1751507938,-0.604844854778,126,,Bidos,Bidos,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64127,BIELLE,64260,BIELLE,,43.0445386527,-0.467140466364,127,,Bielle,Bielle,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64128,BILHERES,64260,BILHERES,,43.0663758418,-0.482744274023,128,,Bilhères,Bilhères,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64129,BILLERE,64140,BILLERE,,43.3045259937,-0.393492580041,129,,Billère,Billère,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64130,BIRIATOU,64700,BIRIATOU,,43.3236811068,-1.72986887716,130,,Biriatou,Biriatou,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64131,BIRON,64300,BIRON,,43.4626761667,-0.741219830743,131,,Biron,Biron,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64132,BIZANOS,64320,BIZANOS,,43.292458405,-0.337175743313,132,,Bizanos,Bizanos,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64133,BOEIL BEZING,64510,BOEIL BEZING,,43.2275428829,-0.25100390075,133,,Boeil-Bezing,Boeil-Bezing,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64134,BONLOC,64240,BONLOC,,43.3669336353,-1.26789948653,134,,Bonloc,Bonloc,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64135,BONNUT,64300,BONNUT,,43.5504537514,-0.765861941107,135,,Bonnut,Bonnut,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64136,BORCE,64490,BORCE,,42.8583801271,-0.587747470754,136,,Borce,Borce,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64137,BORDERES,64800,BORDERES,,43.2047226344,-0.212865402876,137,,Bordères,Bordères,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64138,BORDES,64510,BORDES,,43.2436324189,-0.272861349005,138,,Bordes,Bordes,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64139,BOSDARROS,64290,BOSDARROS,,43.2013292234,-0.35837984121,139,,Bosdarros,Bosdarros,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64140,BOUCAU,64340,BOUCAU,,43.52540846,-1.48001541381,140,,Boucau,Boucau,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64141,BOUEILH BOUEILHO LASQUE,64330,BOUEILH BOUEILHO LASQUE,,43.5391539288,-0.31483213796,141,,Boueilh-Boueilho-Lasque,Boueilh-Boueilho-Lasque,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64142,BOUGARBER,64230,BOUGARBER,,43.3916441338,-0.469336082949,142,,Bougarber,Bougarber,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64143,BOUILLON,64410,BOUILLON,,43.4946357814,-0.508161824959,143,,Bouillon,Bouillon,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64144,BOUMOURT,64370,BOUMOURT,,43.4423096627,-0.514147087954,144,,Boumourt,Boumourt,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64145,BOURDETTES,64800,BOURDETTES,,43.1941285363,-0.270250092047,145,,Bourdettes,Bourdettes,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64146,BOURNOS,64450,BOURNOS,,43.4388278116,-0.395430501786,146,,Bournos,Bournos,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64147,BRISCOUS,64240,BRISCOUS,,43.4564293033,-1.32475876534,147,,Briscous,Briscous,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64148,BRUGES CAPBIS MIFAGET,64800,BRUGES CAPBIS MIFAGET,,43.1253072219,-0.303486553374,148,,Bruges-Capbis-Mifaget,Bruges-Capbis-Mifaget,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64148,BRUGES CAPBIS MIFAGET,64800,BRUGES CAPBIS MIFAGET,CAPBIS,43.1253072219,-0.303486553374,148,,Bruges-Capbis-Mifaget,Bruges-Capbis-Mifaget,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64148,BRUGES CAPBIS MIFAGET,64800,BRUGES CAPBIS MIFAGET,MIFAGET,43.1253072219,-0.303486553374,148,,Bruges-Capbis-Mifaget,Bruges-Capbis-Mifaget,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64149,BUGNEIN,64190,BUGNEIN,,43.3686766215,-0.754427090491,149,,Bugnein,Bugnein,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64150,BUNUS,64120,BUNUS,,43.2072970793,-1.06452656523,150,,Bunus,Bunus,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64151,BURGARONNE,64390,BURGARONNE,,43.4177713373,-0.906845978602,151,,Burgaronne,Burgaronne,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64152,BUROS,64160,BUROS,,43.3463641258,-0.315857247807,152,,Buros,Buros,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64153,BUROSSE MENDOUSSE,64330,BUROSSE MENDOUSSE,,43.5133919734,-0.209328142304,153,,Burosse-Mendousse,Burosse-Mendousse,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64154,BUSSUNARITS SARRASQUETTE,64220,BUSSUNARITS SARRASQUETTE,,43.1692531272,-1.14700332707,154,,Bussunarits-Sarrasquette,Bussunarits-Sarrasquette,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64155,BUSTINCE IRIBERRY,64220,BUSTINCE IRIBERRY,,43.1873136505,-1.18469156817,155,,Bustince-Iriberry,Bustince-Iriberry,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64156,BUZIET,64680,BUZIET,,43.1442617368,-0.47589383596,156,,Buziet,Buziet,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64157,BUZY,64260,BUZY,,43.1407278397,-0.446234672821,157,,Buzy,Buzy,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64158,CABIDOS,64410,CABIDOS,,43.5396790369,-0.463748067374,158,,Cabidos,Cabidos,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64159,CADILLON,64330,CADILLON,,43.5242735908,-0.154852094311,159,,Cadillon,Cadillon,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64160,CAMBO LES BAINS,64250,CAMBO LES BAINS,,43.3617393087,-1.38541817484,160,,Cambo-les-Bains,Cambo-les-Bains,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64161,CAME,64520,CAME,,43.48131751,-1.09178751513,161,,Came,Came,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64162,CAMOU CIHIGUE,64470,CAMOU CIHIGUE,,43.1187601878,-0.921772960752,162,,Camou-Cihigue,Camou-Cihigue,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64165,CARDESSE,64360,CARDESSE,,43.2634335383,-0.592748076501,165,,Cardesse,Cardesse,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64166,CARO,64220,CARO,,43.1487167236,-1.22057717225,166,,Caro,Caro,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64167,CARRERE,64160,CARRERE,,43.478719085,-0.277971738226,167,,Carrère,Carrère,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64168,CARRESSE CASSABER,64270,CARRESSE CASSABER,,43.4867092033,-0.999430077721,168,,Carresse-Cassaber,Carresse-Cassaber,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64168,CARRESSE CASSABER,64270,CARRESSE CASSABER,CASSABER,43.4867092033,-0.999430077721,168,,Carresse-Cassaber,Carresse-Cassaber,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64170,CASTAGNEDE,64270,CASTAGNEDE,,43.4556389583,-0.974073017031,170,,Castagnède,Castagnède,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64171,CASTEIDE CAMI,64170,CASTEIDE CAMI,,43.4244241199,-0.528274059167,171,,Casteide-Cami,Casteide-Cami,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64172,CASTEIDE CANDAU,64370,CASTEIDE CANDAU,,43.5246218611,-0.557545327219,172,,Casteide-Candau,Casteide-Candau,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64173,CASTEIDE DOAT,64460,CASTEIDE DOAT,,43.3740019876,-0.0110617940773,173,,Casteide-Doat,Casteide-Doat,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64174,CASTERA LOUBIX,64460,CASTERA LOUBIX,,43.4059390869,-0.034605507142,174,,Castéra-Loubix,Castéra-Loubix,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64175,CASTET,64260,CASTET,,43.0548936338,-0.373353196266,175,,Castet,Castet,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64176,CASTETBON,64190,CASTETBON,,43.3972591089,-0.792417128449,176,,Castetbon,Castetbon,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64177,CASTETIS,64300,CASTETIS,,43.4755360423,-0.718730754517,177,,Castétis,Castétis,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64178,CASTETNAU CAMBLONG,64190,CASTETNAU CAMBLONG,,43.3227014971,-0.797193541473,178,,Castetnau-Camblong,Castetnau-Camblong,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64179,CASTETNER,64300,CASTETNER,,43.4401622593,-0.729783827554,179,,Castetner,Castetner,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64180,CASTETPUGON,64330,CASTETPUGON,,43.5630952267,-0.227861123127,180,,Castetpugon,Castetpugon,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64181,CASTILLON D ARTHEZ,64370,CASTILLON D ARTHEZ,,43.4647790726,-0.57522696758,181,,Castillon Canton d'Arthez-de-Béarn,Castillon Canton d'Arthez-de-Béarn,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64182,CASTILLON DE LEMBEYE,64350,CASTILLON DE LEMBEYE,,43.4827393039,-0.12995598336,182,,Castillon Canton de Lembeye,Castillon Canton de Lembeye,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64183,CAUBIOS LOOS,64230,CAUBIOS LOOS,,43.4184546974,-0.403179073959,183,,Caubios-Loos,Caubios-Loos,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64184,CESCAU,64170,CESCAU,,43.4123325253,-0.503690665578,184,,Cescau,Cescau,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64185,CETTE EYGUN,64490,CETTE EYGUN,,42.9364187767,-0.568555169226,185,,Cette-Eygun,Cette-Eygun,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64186,CHARRE,64190,CHARRE,,43.3109705377,-0.854949348438,186,,Charre,Charre,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64187,CHARRITTE DE BAS,64130,CHARRITTE DE BAS,,43.2950340435,-0.897219835697,187,,Charritte-de-Bas,Charritte-de-Bas,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64188,CHERAUTE,64130,CHERAUTE,,43.2304528106,-0.821599852605,188,,Chéraute,Chéraute,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64189,CIBOURE,64500,CIBOURE,,43.3749892489,-1.66133753626,189,,Ciboure,Ciboure,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64190,CLARACQ,64330,CLARACQ,,43.5062422755,-0.293137631962,190,,Claracq,Claracq,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64191,COARRAZE,64800,COARRAZE,,43.16814552,-0.209947352946,191,,Coarraze,Coarraze,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64192,CONCHEZ DE BEARN,64330,CONCHEZ DE BEARN,,43.546390844,-0.168607821774,192,,Conchez-de-Béarn,Conchez-de-Béarn,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64193,CORBERE ABERES,64350,CORBERE ABERES,,43.4757367559,-0.0896960657333,193,,Corbère-Abères,Corbère-Abères,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64194,COSLEDAA LUBE BOAST,64160,COSLEDAA LUBE BOAST,,43.4521878366,-0.22859543445,194,,Coslédaà-Lube-Boast,Coslédaà-Lube-Boast,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64195,COUBLUCQ,64410,COUBLUCQ,,43.5378290325,-0.363582850112,195,,Coublucq,Coublucq,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64196,CROUSEILLES,64350,CROUSEILLES,,43.5309932657,-0.0816458802012,196,,Crouseilles,Crouseilles,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64197,CUQUERON,64360,CUQUERON,,43.3097711576,-0.552973788897,197,,Cuqueron,Cuqueron,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64198,DENGUIN,64230,DENGUIN,,43.3708216546,-0.500350227226,198,,Denguin,Denguin,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64199,DIUSSE,64330,DIUSSE,,43.5668688531,-0.171440879545,199,,Diusse,Diusse,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64200,DOAZON,64370,DOAZON,,43.4553885972,-0.553044979993,200,,Doazon,Doazon,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64201,DOGNEN,64190,DOGNEN,,43.2890538791,-0.732627601607,201,,Dognen,Dognen,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64202,DOMEZAIN BERRAUTE,64120,DOMEZAIN BERRAUTE,,43.3266580674,-0.966401773594,202,,Domezain-Berraute,Domezain-Berraute,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64203,DOUMY,64450,DOUMY,,43.4451222979,-0.377112446292,203,,Doumy,Doumy,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64204,EAUX BONNES,64440,EAUX BONNES,,42.9515491129,-0.358104565434,204,,Eaux-Bonnes,Eaux-Bonnes,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64204,EAUX BONNES,64440,EAUX BONNES,GOURETTE,42.9515491129,-0.358104565434,204,,Eaux-Bonnes,Eaux-Bonnes,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64205,ESCOS,64270,ESCOS,,43.4428467771,-1.00557759768,205,,Escos,Escos,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64206,ESCOT,64490,ESCOT,,43.0782488645,-0.565384866739,206,,Escot,Escot,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64207,ESCOU,64870,ESCOU,,43.1836947756,-0.529049715765,207,,Escou,Escou,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64208,ESCOUBES,64160,ESCOUBES,,43.4184592644,-0.243028871952,208,,Escoubès,Escoubès,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64209,ESCOUT,64870,ESCOUT,,43.1875477654,-0.553494252513,209,,Escout,Escout,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64210,ESCURES,64350,ESCURES,,43.4659000742,-0.123403091358,210,,Escurès,Escurès,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64211,ESLOURENTIES DABAN,64420,ESLOURENTIES DABAN,,43.2999541228,-0.14066779788,211,,Eslourenties-Daban,Eslourenties-Daban,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64212,ESPECHEDE,64160,ESPECHEDE,,43.3162501481,-0.194897192092,212,,Espéchède,Espéchède,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64213,ESPELETTE,64250,ESPELETTE,,43.3235532289,-1.45240885976,213,,Espelette,Espelette,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64214,ESPES UNDUREIN,64130,ESPES UNDUREIN,,43.2745536511,-0.89014755808,214,,Espès-Undurein,Espès-Undurein,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64215,ESPIUTE,64390,ESPIUTE,,43.3544908357,-0.914707993249,215,,Espiute,Espiute,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64216,ESPOEY,64420,ESPOEY,,43.2514996266,-0.155421762891,216,,Espoey,Espoey,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64217,ESQUIULE,64400,ESQUIULE,,43.1855622152,-0.724360816506,217,,Esquiule,Esquiule,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64218,ESTERENCUBY,64220,ESTERENCUBY,,43.0817332803,-1.18186745197,218,,Estérençuby,Estérençuby,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64219,ESTIALESCQ,64290,ESTIALESCQ,,43.220867957,-0.551869962929,219,,Estialescq,Estialescq,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64220,ESTOS,64400,ESTOS,,43.2125962039,-0.60619639047,220,,Estos,Estos,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64221,ETCHARRY,64120,ETCHARRY,,43.3321625989,-0.927792287342,221,,Etcharry,Etcharry,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64222,ETCHEBAR,64470,ETCHEBAR,,43.0669985514,-0.903672606774,222,,Etchebar,Etchebar,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64223,ETSAUT,64490,ETSAUT,,42.8973131851,-0.528220911971,223,,Etsaut,Etsaut,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64224,EYSUS,64400,EYSUS,,43.1367809349,-0.583842190325,224,,Eysus,Eysus,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64225,FEAS,64570,FEAS,,43.1680555361,-0.697334035468,225,,Ance Féas,Ance Féas,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64226,FICHOUS RIUMAYOU,64410,FICHOUS RIUMAYOU,,43.4864503765,-0.438799385567,226,,Fichous-Riumayou,Fichous-Riumayou,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64227,GABASTON,64160,GABASTON,,43.3574296466,-0.215532898213,227,,Gabaston,Gabaston,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
64228,GABAT,64120,GABAT,,43.3765147976,-1.03114679811,228,,Gabat,Gabat,64,Pyrénées-Atlantiques,75,Nouvelle-Aquitaine
